20190200|100|M3|421201|||PEN|6|20109072177|01|F204|00188139|01/02/2019|01/02/2019|01/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|37.74|080100&201902&100&M3|1|
20190200|125|M1|602101||109|PEN|||00||0|||01/02/2019|COMPRA DE INSUMOS   VARIOS||35.32|0.00|080100&201902&125&M1|1|
20190200|125|M2|40111|||PEN|||00||0|||01/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F200-00040482||6.36|0.00|080100&201902&125&M2|1|
20190200|125|M3|421201|||PEN|6|20557079441|01|F200|00040482|01/02/2019|14/01/2019|01/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|41.68|080100&201902&125&M3|1|
20190200|125|M4|976101||107|PEN|||00||0|||01/02/2019|AJUSTE REDONDEO COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&125&M4|1|
20190200|125|M5|676101||107|PEN|||00||0|||01/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&125&M5|1|
20190200|125|M6|791701|||PEN|||00||0|||01/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&125&M6|1|
20190200|126|M1|602101||109|PEN|||00||0|||01/02/2019|COMPRA DE INSUMOS   VARIOS||84.38|0.00|080100&201902&126&M1|1|
20190200|126|M2|40111|||PEN|||00||0|||01/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F200-00047071||15.19|0.00|080100&201902&126&M2|1|
20190200|126|M3|421201|||PEN|6|20557079441|01|F200|00047071|01/02/2019|28/01/2019|01/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|99.57|080100&201902&126&M3|1|
20190200|127|M1|602101||109|PEN|||00||0|||01/02/2019|COMPRA DE INSUMOS   VARIOS||160.92|0.00|080100&201902&127&M1|1|
20190200|127|M2|40111|||PEN|||00||0|||01/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F200-00037467||28.97|0.00|080100&201902&127&M2|1|
20190200|127|M3|421201|||PEN|6|20557079441|01|F200|00037467|01/02/2019|07/01/2019|01/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|189.89|080100&201902&127&M3|1|
20190200|130|M1|602101||109|PEN|||00||0|||01/02/2019|COMPRA DE INSUMOS   VARIOS||290.88|0.00|080100&201902&130&M1|1|
20190200|130|M2|40111|||PEN|||00||0|||01/02/2019|COMPRA DE INSUMOS   VARIOS 01 00001-00001240||52.32|0.00|080100&201902&130&M2|1|
20190200|130|M3|421201|||PEN|6|20601791570|01|0001|00001240|01/02/2019|05/01/2019|01/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|343.20|080100&201902&130&M3|1|
20190200|131|M1|602101||109|PEN|||00||0|||01/02/2019|COMPRA DE INSUMOS   VARIOS||110.20|0.00|080100&201902&131&M1|1|
20190200|131|M2|40111|||PEN|||00||0|||01/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F002-00127748||19.84|0.00|080100&201902&131&M2|1|
20190200|131|M3|421201|||PEN|6|20506223394|01|F002|00127748|01/02/2019|29/01/2019|01/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|130.04|080100&201902&131&M3|1|
20190200|187|M1|101101|||PEN|||00||0|||01/02/2019|asdadsa||0.00|0.00||1|
20190200|187|M2|776101|||PEN|||00||0|||01/02/2019|asdadsa||0.00|0.00||1|
20190200|188|M1|591101|||PEN|||00||0|||01/02/2019|asd||0.00|865.90||1|
20190200|188|M2|601101|||PEN|||00||0|||01/02/2019|asd||0.00|300.00||1|
20190200|188|M3|602101|||PEN|||00||0|||01/02/2019|asd||0.00|3376.00||1|
20190200|188|M4|632501|||PEN|||00||0|||01/02/2019|asd||0.00|10.00||1|
20190200|188|M5|7011101|||PEN|||00||0|||01/02/2019|asd||4551.86|0.00||1|
20190200|188|M6|776101|||PEN|||00||0|||01/02/2019|asd||0.04|0.00||1|
20190200|188|M7|791301|||PEN|||00||0|||01/02/2019|asd||10.00|0.00||1|
20190200|188|M8|9432501|||PEN|||00||0|||01/02/2019|asd||0.00|10.00||1|
20190200|190|M1|103101||1|PEN|||00||0|01/02/2019||01/02/2019|EGRESO POR TRANSFERENCIA DE FONDOS||1000.00|0.00||1|
20190200|190|M2|1041102|||PEN|||00||0|01/02/2019||01/02/2019|EGRESO POR TRANSFERENCIA DE FONDOS||0.00|1000.00||1|
20190200|191|M1|101101|||PEN|||00||0|01/02/2019||01/02/2019|INGRESO POR TRANSFERENCIA DE FONDOS||1000.00|0.00||1|
20190200|191|M2|103101||1|PEN|||00||0|01/02/2019||01/02/2019|INGRESO POR TRANSFERENCIA DE FONDOS||0.00|1000.00||1|
20190200|192|M1|601101|||PEN|||00||0|||01/02/2019|prueba letra||100.00|0.00|080100&201902&192&M1|1|
20190200|192|M2|40111|||PEN|||00||0|||01/02/2019|prueba letra 01 00100-00000200||18.00|0.00|080100&201902&192&M2|1|
20190200|192|M3|421201|||PEN|6|20482684557|01|0100|00000200|01/02/2019|01/02/2019|01/02/2019|prueba letra||0.00|118.00|080100&201902&192&M3|1|
20190200|192|M4|776101|||PEN|||00||0|||01/02/2019|AJUSTE REDONDEO prueba letra||0.00|0.00|080100&201902&192&M4|1|
20190200|51|M1|601101|||PEN|||00||0|||02/02/2019|PRUEN||200.00|0.00|080100&201902&51&M1|1|
20190200|51|M2|40111|||PEN|||00||0|||02/02/2019|PRUEN 01 00100-00000101||36.00|0.00|080100&201902&51&M2|1|
20190200|51|M3|421201|||PEN|6|20482684557|01|0100|00000101|02/02/2019|02/02/2019|02/02/2019|PRUEN||0.00|236.00|080100&201902&51&M3|1|
20190200|97|M1|602101||109|PEN|||00||0|||02/02/2019|COMPRA DE INSUMOS   VARIOS||33.06|0.00|080100&201902&97&M1|1|
20190200|97|M2|40111|||PEN|||00||0|||02/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F204-00188181||4.12|0.00|080100&201902&97&M2|1|
20190200|97|M3|421201|||PEN|6|20109072177|01|F204|00188181|02/02/2019|02/02/2019|02/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|37.18|080100&201902&97&M3|1|
20190200|98|M1|602101||109|PEN|||00||0|||02/02/2019|COMPRA DE INSUMOS   VARIOS||13.40|0.00|080100&201902&98&M1|1|
20190200|98|M2|40111|||PEN|||00||0|||02/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F204-00188223||2.41|0.00|080100&201902&98&M2|1|
20190200|98|M3|421201|||PEN|6|20109072177|01|F204|00188223|02/02/2019|02/02/2019|02/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|15.81|080100&201902&98&M3|1|
20190200|98|M4|976101||107|PEN|||00||0|||02/02/2019|AJUSTE REDONDEO COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&98&M4|1|
20190200|98|M5|676101||107|PEN|||00||0|||02/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&98&M5|1|
20190200|98|M6|791701|||PEN|||00||0|||02/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&98&M6|1|
20190200|121|M1|602101||109|PEN|||00||0|||02/02/2019|COMPRA DE INSUMOS   VARIOS||52.56|0.00|080100&201902&121&M1|1|
20190200|121|M2|40111|||PEN|||00||0|||02/02/2019|COMPRA DE INSUMOS   VARIOS 01 0FA28-00490416||9.14|0.00|080100&201902&121&M2|1|
20190200|121|M3|421201|||PEN|6|20100070970|01|FA28|00490416|02/02/2019|02/02/2019|02/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|61.70|080100&201902&121&M3|1|
20190200|121|M4|976101||107|PEN|||00||0|||02/02/2019|AJUSTE REDONDEO COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&121&M4|1|
20190200|121|M5|676101||107|PEN|||00||0|||02/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&121&M5|1|
20190200|121|M6|791701|||PEN|||00||0|||02/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&121&M6|1|
